,load
7885,0.830350794
7886,0.802963383
7887,0.866272313
7888,1.082835706
7889,1.475100754
7890,1.671157509
7891,1.633843215
7892,1.548135858
7893,1.410520967
7894,1.14924012
7895,0.887718693
7896,0.621836605
7897,0.516226862
7898,0.474496528
7899,0.470537664
7900,0.49869315
7901,0.649912879
7902,0.977389552
7903,1.215158443
7904,1.182652636
7905,1.066247599
7906,1.035530995
7907,0.947905041
7908,0.86797489
7909,0.813731497
7910,0.780009247
7911,0.837625556
7912,1.048433005
7913,1.438385243
7914,1.645302205
7915,1.604532907
7916,1.527968058
7917,1.393797157
7918,1.131579631
7919,0.872357747
7920,0.593925154
7921,0.493600342
7922,0.458489947
7923,0.454925767
7924,0.485435444
7925,0.632816639
7926,0.961630457
7927,1.147515198
7928,1.096864573
7929,0.966112469
7930,0.918214755
7931,0.854703285
7932,0.794017012
7933,0.74608275
7934,0.731313399
7935,0.796432205
7936,1.007406812
7937,1.386269131
7938,1.577872462
7939,1.533316105
7940,1.453794459
7941,1.321565565
7942,1.072426458
7943,0.829335718
7944,0.581439026
7945,0.483057641
7946,0.442144929
7947,0.439476589
7948,0.459451595
7949,0.599801621
7950,0.906256863
7951,1.100169235
7952,1.065285624
7953,0.944998427
7954,0.89486292
7955,0.839646652
7956,0.785172289
7957,0.738275931
7958,0.712988956
7959,0.774162664
7960,0.985988112
7961,1.35117237
7962,1.550837458
7963,1.519784699
7964,1.435680907
7965,1.306691314
7966,1.061472005
7967,0.823419151
7968,0.580862879
7969,0.48684946
7970,0.453962103
7971,0.462951847
7972,0.490688236
7973,0.643517155
7974,0.977799834
7975,1.192594647
7976,1.153174063
7977,1.024450682
7978,1.000901841
7979,0.921079317
7980,0.853813622
7981,0.79679586
7982,0.78839101
7983,0.859478963
7984,1.077928887
7985,1.481367437
7986,1.664428551
7987,1.624906414
7988,1.545888107
7989,1.421634596
7990,1.178274959
7991,0.944682674
7992,0.701510674
7993,0.596448094
7994,0.553201078
7995,0.551652602
7996,0.579107632
7997,0.726701634
7998,1.050716595
7999,1.238531355
8000,1.199302708
8001,1.042903873
8002,0.991254811
8003,0.901534559
8004,0.831817638
8005,0.784863367
8006,0.76049656
8007,0.834039188
8008,1.049853393
8009,1.444603486
8010,1.629322264
8011,1.584817347
8012,1.5093729
8013,1.377510241
8014,1.129520338
8015,0.887011377
8016,0.67382863
8017,0.570988292
8018,0.529305271
8019,0.525186547
8020,0.550666708
8021,0.707300046
8022,1.041152971
8023,1.2754208
8024,1.215785103
8025,1.048646738
8026,0.999296932
8027,0.916849154
8028,0.847308334
8029,0.799560042
8030,0.783201735
8031,0.85364786
8032,1.093737919
8033,1.511960009
8034,1.710061079
8035,1.631410719
8036,1.547942234
8037,1.419220536
8038,1.170031582
8039,0.932840181
8040,0.686856117
8041,0.58095449
8042,0.541264868
8043,0.536672542
8044,0.5614574
8045,0.723800357
8046,1.0818696
8047,1.329466677
8048,1.286060476
8049,1.135264225
8050,1.074084791
8051,0.998177062
8052,0.920821662
8053,0.866097958
8054,0.846043124
8055,0.907297731
8056,1.143665072
8057,1.557822662
8058,1.760157824
8059,1.685733246
8060,1.590587986
8061,1.44807908
8062,1.181991309
8063,0.925228415
8064,0.656438076
8065,0.560179775
8066,0.528700559
8067,0.529155847
8068,0.561657266
8069,0.724976072
8070,1.084948049
8071,1.35635996
8072,1.31365714
8073,1.160858533
8074,1.126194123
8075,1.042522394
8076,0.965683067
8077,0.912020648
8078,0.88132153
8079,0.936083922
8080,1.162871293
8081,1.569464535
8082,1.762331285
8083,1.67805714
8084,1.578513048
8085,1.42997865
8086,1.157690421
8087,0.889694429
8088,0.600075558
8089,0.49482801
8090,0.451006799
8091,0.448379486
8092,0.471333595
8093,0.624078764
8094,0.96741509
8095,1.193130285
8096,1.156122281
8097,1.009519094
8098,0.955158729
8099,0.891356502
8100,0.827413542
8101,0.781722216
8102,0.758899313
8103,0.818551436
8104,1.044410734
8105,1.429354139
8106,1.644591476
8107,1.562517393
8108,1.467437161
8109,1.34271799
8110,1.091939868
8111,0.852540305
8112,0.600444635
8113,0.506518641
8114,0.47010216
8115,0.471518987
8116,0.498928589
8117,0.653144786
8118,0.990627864
8119,1.244762756
8120,1.19687187
8121,1.04909147
8122,1.007185259
8123,0.942709026
8124,0.881520295
8125,0.837324393
8126,0.819372176
8127,0.885325195
8128,1.115731317
8129,1.528240951
8130,1.721315829
8131,1.642367872
8132,1.558492013
8133,1.421698235
8134,1.164852241
8135,0.920681014
8136,0.67005817
8137,0.571674381
8138,0.533298278
8139,0.532792994
8140,0.559884843
8141,0.714197274
8142,1.053413248
8143,1.28668922
8144,1.22306244
8145,1.04933655
8146,0.977644356
8147,0.902271732
8148,0.823141284
8149,0.771368437
8150,0.755584985
8151,0.82330196
8152,1.063853019
8153,1.477335727
8154,1.676406987
8155,1.606517354
8156,1.529326713
8157,1.400341409
8158,1.143715797
8159,0.901694241
8160,0.656145874
8161,0.553714309
8162,0.520208662
8163,0.519575653
8164,0.552083094
8165,0.704546844
8166,1.068026402
8167,1.283770994
8168,1.217666085
8169,1.055925025
8170,0.997383979
8171,0.91998586
8172,0.860854146
8173,0.815514845
8174,0.795650755
8175,0.861599296
8176,1.086070333
8177,1.483540877
8178,1.679545086
8179,1.594480283
8180,1.503509467
8181,1.364388682
8182,1.105838138
8183,0.862375021
8184,0.6015368
8185,0.497065659
8186,0.456206111
8187,0.45664804
8188,0.483045248
8189,0.636212783
8190,0.975876716
8191,1.213296739
8192,1.177151747
8193,1.030883058
8194,0.975755017
8195,0.882771558
8196,0.829455618
8197,0.786320501
8198,0.770088644
8199,0.829759814
8200,1.054772057
8201,1.44377296
8202,1.64970869
8203,1.567583527
8204,1.471950314
8205,1.328018979
8206,1.062561465
8207,0.813179591
8208,0.559676691
8209,0.452943943
8210,0.412372841
8211,0.408226536
8212,0.437685565
8213,0.600706035
8214,0.966478508
8215,1.241911367
8216,1.22291369
8217,1.094394361
8218,1.063095254
8219,1.0279882
8220,0.954069675
8221,0.912894387
8222,0.896318922
8223,0.967045197
8224,1.199705704
8225,1.626541004
8226,1.824989167
8227,1.753160504
8228,1.660949264
8229,1.518292972
8230,1.246793333
8231,0.995965444
8232,0.71746224
8233,0.613185883
8234,0.577461189
8235,0.578878003
8236,0.6093603
8237,0.786982161
8238,1.180561467
8239,1.406493291
8240,1.360796126
8241,1.204759852
8242,1.163750247
8243,1.071291456
8244,0.992101015
8245,0.950995021
8246,0.926919174
8247,1.001404285
8248,1.249033656
8249,1.688950126
8250,1.881616166
8251,1.808179268
8252,1.718395029
8253,1.57861121
8254,1.31539043
8255,1.055648824
8256,0.768560584
8257,0.675219614
8258,0.633606643
8259,0.636465265
8260,0.66748703
8261,0.827418925
8262,1.169375573
8263,1.404101395
8264,1.346011532
8265,1.166303437
8266,1.110349274
8267,0.999377255
8268,0.91846501
8269,0.862254532
8270,0.843420978
8271,0.920259508
8272,1.167589962
8273,1.610938948
8274,1.791427554
8275,1.71263115
8276,1.624501604
8277,1.492702183
8278,1.238711017
8279,0.994572693
8280,0.735334147
8281,0.631031275
8282,0.602069778
8283,0.602459479
8284,0.626485748
8285,0.783544348
8286,1.159261268
8287,1.372603154
8288,1.326403637
8289,1.170011393
8290,1.138750417
8291,1.044432322
8292,0.954961748
8293,0.888110919
8294,0.868349065
8295,0.928332796
8296,1.162332004
8297,1.590804488
8298,1.775082893
8299,1.693286831
8300,1.600174688
8301,1.463642623
8302,1.219466789
8303,0.981421106
8304,0.721868614
8305,0.619262799
8306,0.581776902
8307,0.584418982
8308,0.616959847
8309,0.771014526
8310,1.134106886
8311,1.351159689
8312,1.278861544
8313,1.098682903
8314,1.030679302
8315,0.933343472
8316,0.858480316
8317,0.802794172
8318,0.78299139
8319,0.854750414
8320,1.095214157
8321,1.517400019
8322,1.715656991
8323,1.644108728
8324,1.550803544
8325,1.415331468
8326,1.170474244
8327,0.925789761
8328,0.673223792
8329,0.574488617
8330,0.544669867
8331,0.544497838
8332,0.573006441
8333,0.734413172
8334,1.082089573
8335,1.346929725
8336,1.281289521
8337,1.146220854
8338,1.116668002
8339,1.033704485
8340,0.949790442
8341,0.891416911
8342,0.876464278
8343,0.9427255
8344,1.18075144
8345,1.612541301
8346,1.798681361
8347,1.716021973
8348,1.625054688
8349,1.491939768
8350,1.235101942
8351,0.987029076
8352,0.727951675
8353,0.626991204
8354,0.584039092
8355,0.579591057
8356,0.605471582
8357,0.761160343
8358,1.125757746
8359,1.343388701
8360,1.299057997
8361,1.146375036
8362,1.094865362
8363,1.003353877
8364,0.919649407
8365,0.852128943
8366,0.815756926
8367,0.88090263
8368,1.119506507
8369,1.537996122
8370,1.732111449
8371,1.65882297
8372,1.569242127
8373,1.439256528
8374,1.188062447
8375,0.946669055
8376,0.699410702
8377,0.594625301
8378,0.562809326
8379,0.560010365
8380,0.597435106
8381,0.764506292
8382,1.152809132
8383,1.385742187
8384,1.347414183
8385,1.184498732
8386,1.114733347
8387,1.012577164
8388,0.928021364
8389,0.856190407
8390,0.82708023
8391,0.894552074
8392,1.136844239
8393,1.563633669
8394,1.769408624
8395,1.695422721
8396,1.602833548
8397,1.460847845
8398,1.201925022
8399,0.937058467
8400,0.652351959
8401,0.545210723
8402,0.5013076
8403,0.497507637
8404,0.539434733
8405,0.712757122
8406,1.105077588
8407,1.362669277
8408,1.31247427
8409,1.163797318
8410,1.105801344
8411,1.03081979
8412,0.963399739
8413,0.922384447
8414,0.909938945
8415,0.965850159
8416,1.221338474
8417,1.641122443
8418,1.854567331
8419,1.773908552
8420,1.676928542
8421,1.532613368
8422,1.273136685
8423,0.994193297
8424,0.694530688
8425,0.591695355
8426,0.550963635
8427,0.550287658
8428,0.572695156
8429,0.729988708
8430,1.096015245
8431,1.340316687
8432,1.274558293
8433,1.097315026
8434,1.052077717
8435,0.966695224
8436,0.886623006
8437,0.838394571
8438,0.826283389
8439,0.896313418
8440,1.137081205
8441,1.561047937
8442,1.754017563
8443,1.672296328
8444,1.580651362
8445,1.445814467
8446,1.18981113
8447,0.937572989
8448,0.674735877
8449,0.585873899
8450,0.554073088
8451,0.561456924
8452,0.600415379
8453,0.77270188
8454,1.151719856
8455,1.39687136
8456,1.335073562
8457,1.163114436
8458,1.118082206
8459,1.03534856
8460,0.964528356
8461,0.923605565
8462,0.902023661
8463,0.975411585
8464,1.209310052
8465,1.640020014
8466,1.824372133
8467,1.737842322
8468,1.647392208
8469,1.513338511
8470,1.25018099
8471,0.994406393
8472,0.725848065
8473,0.620852596
8474,0.578629731
8475,0.574891221
8476,0.600979525
8477,0.758149702
8478,1.10534941
8479,1.368795211
8480,1.31793375
8481,1.165732369
8482,1.141552849
8483,1.055580255
8484,0.995029726
8485,0.95207574
8486,0.935012515
8487,0.999690986
8488,1.226643928
8489,1.60233968
8490,1.848791283
8491,1.725770199
8492,1.620360392
8493,1.467924835
8494,1.199449428
8495,0.936585599
8496,0.667295447
8497,0.557402933
8498,0.509455903
8499,0.50085997
8500,0.524494267
8501,0.6793167
8502,1.037472308
8503,1.265207079
8504,1.22682511
8505,1.060222708
8506,1.002654655
8507,0.976837764
8508,0.914409244
8509,0.880021001
8510,0.859780334
8511,0.929462223
8512,1.164645021
8513,1.583169307
8514,1.778734662
8515,1.698526887
8516,1.607575796
8517,1.465742708
8518,1.208664593
8519,0.955909076
8520,0.609185158
8521,0.550012741
8522,0.520175233
8523,0.520047202
8524,0.524551613
8525,0.568398263
8526,0.703775445
8527,0.851681936
8528,0.747381993
8529,0.575720779
8530,0.559769768
8531,0.516640324
8532,0.497356871
8533,0.483049884
8534,0.503265451
8535,0.581069195
8536,0.80041473
8537,1.175775291
8538,1.312373261
8539,1.226357093
8540,1.180788901
8541,1.090989966
8542,0.925264308
8543,0.784181378
8544,0.630156372
8545,0.572452573
8546,0.54896236
8547,0.553926577
8548,0.555002547
8549,0.594100659
8550,0.699867009
8551,0.844274916
8552,0.752743107
8553,0.576364488
8554,0.551682548
8555,0.498696666
8556,0.479197046
8557,0.463600463
8558,0.487684159
8559,0.56545728
8560,0.786407268
8561,1.162563072
8562,1.296401843
8563,1.212501143
8564,1.162017233
8565,1.077523098
8566,0.911579389
8567,0.774606334
8568,0.620437878
8569,0.567485813
8570,0.543031781
8571,0.552620503
8572,0.560114734
8573,0.596818467
8574,0.707690182
8575,0.853139003
8576,0.786662831
8577,0.642638506
8578,0.64185937
8579,0.60199744
8580,0.586880002
8581,0.573466756
8582,0.59225282
8583,0.658183564
8584,0.855533558
8585,1.203371736
8586,1.358953222
8587,1.233862572
8588,1.168378622
8589,1.069994451
8590,0.894923403
8591,0.746906583
8592,0.578924239
8593,0.503250142
8594,0.488688571
8595,0.50944921
8596,0.494457856
8597,0.526094121
8598,0.631167203
8599,0.798133259
8600,0.719317314
8601,0.58441403
8602,0.586831271
8603,0.556761411
8604,0.567542165
8605,0.564643749
8606,0.592886542
8607,0.656379178
8608,0.862904388
8609,1.220624926
8610,1.364485922
8611,1.257915797
8612,1.215792895
8613,1.115280784
8614,0.943490405
8615,0.805925576
8616,0.725499335
8617,0.623084174
8618,0.581330303
8619,0.585402066
8620,0.610923273
8621,0.776223262
8622,1.154604603
8623,1.398861172
8624,1.323046887
8625,1.139208125
8626,1.087606519
8627,0.998994237
8628,0.917971014
8629,0.861864323
8630,0.852681288
8631,0.924938293
8632,1.160762068
8633,1.584278591
8634,1.770119971
8635,1.688660089
8636,1.595365323
8637,1.455950332
8638,1.195881311
8639,0.949154457
8640,0.689123043
8641,0.633192178
8642,0.562081051
8643,0.566457013
8644,0.598175777
8645,0.764274985
8646,1.147470844
8647,1.396094678
8648,1.330214912
8649,1.154486436
8650,1.104803406
8651,1.009767815
8652,0.951325486
8653,0.889639822
8654,0.872538724
8655,0.956232765
8656,1.202518667
8657,1.642202782
8658,1.831508457
8659,1.755301599
8660,1.666890685
8661,1.534590506
8662,1.277038164
8663,1.02652133
8664,0.761563603
8665,0.659250763
8666,0.625742929
8667,0.621019555
8668,0.659151449
8669,0.822273377
8670,1.173965213
8671,1.438511833
8672,1.367070757
8673,1.183800613
8674,1.12867732
8675,1.017326032
8676,0.937981943
8677,0.888671091
8678,0.870984851
8679,0.947084979
8680,1.19342725
8681,1.632676081
8682,1.823163436
8683,1.748100963
8684,1.671163965
8685,1.536949433
8686,1.277774821
8687,1.03175618
8688,0.777351194
8689,0.677536288
8690,0.639576163
8691,0.64435943
8692,0.675605408
8693,0.846485734
8694,1.23018988
8695,1.476122928
8696,1.399743802
8697,1.212856354
8698,1.156946752
8699,1.043731731
8700,0.950335717
8701,0.892477854
8702,0.869450847
8703,0.9400037
8704,1.181093491
8705,1.619349181
8706,1.804100778
8707,1.725918534
8708,1.652512299
8709,1.52141494
8710,1.262857585
8711,1.014303184
8712,0.766979195
8713,0.659520862
8714,0.621592655
8715,0.621161591
8716,0.661482396
8717,0.831482801
8718,1.210047432
8719,1.468568873
8720,1.43576688
8721,1.270450929
8722,1.217147354
8723,1.114639643
8724,1.034438872
8725,0.979417966
8726,0.944862327
8727,1.00810647
8728,1.243721007
8729,1.672584913
8730,1.861565085
8731,1.778681872
8732,1.682436136
8733,1.534189811
8734,1.259161158
8735,0.985160066
8736,0.70158313
8737,0.591063136
8738,0.545823403
8739,0.542007797
8740,0.575310631
8741,0.747221884
8742,1.128752778
8743,1.408956169
8744,1.368277359
8745,1.222026351
8746,1.189240964
8747,1.099230676
8748,1.022652585
8749,0.97024827
8750,0.942908364
8751,0.998716212
8752,1.223488152
8753,1.637592942
8754,1.829553355
8755,1.744854984
8756,1.641804531
8757,1.488269845
8758,1.206280921
8759,0.929415335
